file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX200502039,29,8,laločného džbánku (slepeno ze 2 zlomků) s okrajem s jednoduchou profilací typu 10.01 a jednoho,ces_Latn,0.9515,377.97,Noisy
CTX200502039,29,9,atypického zlomku snad z téže nádobky vyrobené z hrnčiny třídy PR134. V případě třídy PR135 byl,ces_Latn,1.0000,329.30,Noisy
CTX200502039,29,10,nalezen fragment okraje malého džbánku o průměru ústí 60 mm s okrajem typu 538. Keramická,ces_Latn,0.9997,584.34,Trash
CTX200502039,29,11,"třída PR135 svým složení, výpalem a povrchem odpovídá keramické třídě PR209 „Pfeifentonware“,",ces_Latn,1.0000,291.24,Noisy
CTX200502039,29,12,ojediněle doložené v zhruba 15 km vzdálené Plzni a kterou pravděpodobně můžeme považovat za,ces_Latn,1.0000,240.85,Noisy
CTX200502039,29,13,"importované zboží, bohužel s doposud nedoloženým původem (Široký, 2000, 69). Za import",ces_Latn,0.9913,265.37,Noisy
CTX200502039,29,14,můžeme s největší pravděpodobností považovat i již výše,ces_Latn,1.0000,111.40,Noisy
CTX200502039,29,15,zmiňovanou nádobku s tří či čtyř laločným ústím třídy,ces_Latn,1.0000,101.63,Noisy
CTX200502039,29,16,PR134.,deu_Latn,0.5198,690.27,Trash
CTX200502039,29,17,"Horizont VS2, tedy období 14./15.století se vyznačuje",ces_Latn,0.9997,2848.29,Trash
CTX200502039,29,18,počínajícím výskytem vrcholně středověké hrnčiny,ces_Latn,1.0000,209.53,Noisy
CTX200502039,29,19,"zastoupené „redukční jemně leštěnou“ PR105, „světlou",ces_Latn,1.0000,311.79,Noisy
CTX200502039,29,20,glazovanou“ PR107 a tenkostěnnou třídou PR116,ces_Latn,1.0000,885.59,Trash
CTX200502039,29,21,s hladkým/hlazeným povrchem. Zároveň dochází,ces_Latn,0.9994,299.74,Noisy
CTX200502039,29,22,"k nepřetržitému nárůstu zastoupení archaické třídy PR131,",ces_Latn,1.0000,852.70,Trash
CTX200502039,29,23,jejíž počátky jsou již v nejstarším sídelním horizontu RS4-,ces_Latn,1.0000,341.05,Noisy
CTX200502039,29,24,"VS1, fáze II a poklesu keramických tříd PR120 a PR121",ces_Latn,0.9990,651.37,Trash
CTX200502039,29,25,"hradištních tradic. Ubývá i zastoupení PR127, která se řadí",ces_Latn,1.0000,476.68,Noisy
CTX200502039,29,26,"k vyspělejšímu zboží, přesto je vytlačována kvalitnější",ces_Latn,1.0000,127.16,Noisy
CTX200502039,29,27,keramická,ces_Latn,0.8979,8377.39,Trash
CTX200502039,29,28,třída,ces_Latn,1.0000,402.73,Noisy
CTX200502039,29,29,RS4-,vie_Latn,0.8705,96.65,Noisy
CTX200502039,29,30,"VS1,",eng_Latn,0.8639,50.73,Noisy
CTX200502039,29,31,fáze II.,ces_Latn,0.9998,1957.04,Trash
CTX200502039,29,32,vrstva,slv_Latn,0.9992,2818.83,Trash
CTX200502039,29,34,RS4-,vie_Latn,0.8705,96.65,Noisy
CTX200502039,29,35,"VS1,",eng_Latn,0.8639,50.73,Noisy
CTX200502039,29,36,fáze I.,ces_Latn,1.0000,1524.77,Trash
CTX200502039,29,38,PR105,vie_Latn,0.6651,23141.20,Trash
CTX200502039,29,40,PR107,vie_Latn,0.6361,23241.70,Trash
CTX200502039,29,43,PR114,vie_Latn,0.8869,35439.50,Trash
CTX200502039,29,46,PR116,vie_Latn,0.5417,38664.14,Trash
CTX200502039,29,48,PR118,vie_Latn,0.7035,38214.86,Trash
CTX200502039,29,51,PR119,vie_Latn,0.6768,29816.99,Trash
CTX200502039,29,54,PR120,deu_Latn,0.5405,18474.70,Trash
CTX200502039,29,59,PR121,deu_Latn,0.6163,37064.27,Trash
CTX200502039,29,64,PR122,deu_Latn,0.7691,40850.87,Trash
CTX200502039,29,69,PR123,vie_Latn,0.5389,17954.18,Trash
CTX200502039,29,72,PR124,vie_Latn,0.8504,45711.03,Trash
CTX200502039,29,76,PR125,vie_Latn,0.6029,26262.86,Trash
CTX200502039,29,81,PR126,deu_Latn,0.5341,47192.47,Trash
CTX200502039,29,85,PR127,vie_Latn,0.6203,52752.95,Trash
CTX200502039,29,90,PR128,vie_Latn,0.6368,21743.96,Trash
CTX200502039,29,95,PR129,vie_Latn,0.6394,43436.95,Trash
CTX200502039,29,100,PR130,vie_Latn,0.5656,24763.70,Trash
CTX200502039,29,101,"1,3",N/A,0,0,Non-text
CTX200502039,29,102,"2,0",N/A,0,0,Non-text
CTX200502039,29,103,"2,6",N/A,0,0,Non-text
CTX200502039,29,105,"1,8",N/A,0,0,Non-text
CTX200502039,29,106,"4,9",N/A,0,0,Non-text
CTX200502039,29,107,"2,7",N/A,0,0,Non-text
CTX200502039,29,108,"7,8",N/A,0,0,Non-text
CTX200502039,29,110,"0,2",N/A,0,0,Non-text
CTX200502039,29,111,"0,2",N/A,0,0,Non-text
CTX200502039,29,113,"0,5",N/A,0,0,Non-text
CTX200502039,29,115,"0,2",N/A,0,0,Non-text
CTX200502039,26,1,26,N/A,0,0,Non-text
CTX200502039,26,6,□ PR105 •PR107 •PR114 •PR116 •PR118 •PR119 •PR120 •PR121 •PR122 •PR123 •PR124,N/A,0,0,Non-text
CTX200502039,26,7,□ PR125 •PR126 •PR127 •PR128 •PR129 •PR130 •PR131 •PR132 •PR134 •PR135,N/A,0,0,Non-text
CTX200502039,234,3,2002,N/A,0,0,Non-text
CTX200502039,234,9,31.10.20021,N/A,0,0,Non-text
CTX200502039,139,1,4,N/A,0,0,Non-text
CTX200502039,139,2,5,N/A,0,0,Non-text
CTX200502039,139,4,"3,7- 11- začištění plochy 2002; 5 - 6, 16, 18 - vrstva 28/2002; 12,15- sběr 2002; 19 - 20 - o. 1, v. 2/2004;",N/A,0,0,Non-text
CTX200502039,139,5,"21-o. 55, v. 56/2002.",N/A,0,0,Non-text
CTX200502039,151,1,11,N/A,0,0,Non-text
CTX200502039,151,2,11361,N/A,0,0,Non-text
CTX200502039,151,7,1,N/A,0,0,Non-text
CTX200502039,151,8,11362,N/A,0,0,Non-text
CTX200502039,151,12,-,N/A,0,0,Non-text
CTX200502039,151,13,2,N/A,0,0,Non-text
CTX200502039,151,14,11363,N/A,0,0,Non-text
CTX200502039,151,19,3,N/A,0,0,Non-text
CTX200502039,151,20,11364,N/A,0,0,Non-text
CTX200502039,151,24,-,N/A,0,0,Non-text
CTX200502039,151,25,182,N/A,0,0,Non-text
CTX200502039,151,26,11365,N/A,0,0,Non-text
CTX200502039,151,30,-,N/A,0,0,Non-text
CTX200502039,151,31,80,N/A,0,0,Non-text
CTX200502039,151,32,11366,N/A,0,0,Non-text
CTX200502039,151,37,27,N/A,0,0,Non-text
CTX200502039,151,38,11367,N/A,0,0,Non-text
CTX200502039,151,43,2,N/A,0,0,Non-text
CTX200502039,151,44,11368,N/A,0,0,Non-text
CTX200502039,151,49,2,N/A,0,0,Non-text
CTX200502039,151,50,11369,N/A,0,0,Non-text
CTX200502039,151,55,1,N/A,0,0,Non-text
CTX200502039,151,56,11370,N/A,0,0,Non-text
CTX200502039,151,60,-,N/A,0,0,Non-text
CTX200502039,151,61,2,N/A,0,0,Non-text
CTX200502039,151,62,11371,N/A,0,0,Non-text
CTX200502039,151,66,-,N/A,0,0,Non-text
CTX200502039,151,67,2,N/A,0,0,Non-text
CTX200502039,151,68,11372,N/A,0,0,Non-text
CTX200502039,151,73,1,N/A,0,0,Non-text
CTX200502039,151,74,11373,N/A,0,0,Non-text
CTX200502039,151,79,5,N/A,0,0,Non-text
CTX200502039,151,80,11374,N/A,0,0,Non-text
CTX200502039,151,85,6,N/A,0,0,Non-text
CTX200502039,151,86,11375,N/A,0,0,Non-text
CTX200502039,151,91,1,N/A,0,0,Non-text
CTX200502039,151,92,11376,N/A,0,0,Non-text
CTX200502039,151,97,1,N/A,0,0,Non-text
CTX200502039,151,98,11377,N/A,0,0,Non-text
CTX200502039,151,102,-,N/A,0,0,Non-text
CTX200502039,151,103,2,N/A,0,0,Non-text
CTX200502039,151,104,11378,N/A,0,0,Non-text
CTX200502039,151,109,3,N/A,0,0,Non-text
CTX200502039,151,110,11379,N/A,0,0,Non-text
CTX200502039,151,115,2,N/A,0,0,Non-text
CTX200502039,151,116,11380,N/A,0,0,Non-text
CTX200502039,151,121,1,N/A,0,0,Non-text
CTX200502039,151,122,11381,N/A,0,0,Non-text
CTX200502039,151,127,13,N/A,0,0,Non-text
CTX200502039,151,128,11382,N/A,0,0,Non-text
CTX200502039,29,104,PR131,deu_Latn,0.5947,55816.93,Trash
CTX200502039,29,109,PR132,deu_Latn,0.6225,35884.88,Trash
CTX200502039,29,112,PR135,vie_Latn,0.4824,42941.05,Trash
CTX200502039,29,114,PR135,vie_Latn,0.4824,42941.05,Trash
CTX200502039,29,116,Tab. 1,vie_Latn,0.9226,508.57,Trash
CTX200502039,29,117,keramikou 14./15. století.,ces_Latn,0.8942,1518.49,Trash
CTX200502039,29,118,Rozbor keramického souboru pocházejícího ze stratigrafické jednotky 19 jsem s ohledem na,ces_Latn,1.0000,1652.45,Trash
CTX200502039,29,119,terénní situaci zařadil až na toto místo a chci se mu věnovat samostatně. Keramika ze tří již výše,ces_Latn,1.0000,208.63,Noisy
CTX200502039,29,120,zmíněných sídelních horizontů výlučně pochází z výplní zkoumaných objektů. Stratigrafická,ces_Latn,1.0000,113.44,Noisy
CTX200502039,29,121,jednotka 19 je naopak (jedinou) plošně se vyskytující kulturní vrstvou a nelze vyloučit,ces_Latn,1.0000,426.85,Noisy
CTX200502039,29,122,kontaminování keramického souboru z ní pocházejícího fragmenty z mladších či starších horizontů.,ces_Latn,1.0000,506.76,Trash
CTX200502039,29,123,"Pro tuto domněnku zcela nepochybně hovoří, byť marginální, výskyt keramické třídy PR107",ces_Latn,1.0000,636.26,Trash
CTX200502039,29,124,s glazovaným povrchem a snad i velmi vysoké procento zastoupení tenkostěnné keramiky třídy,ces_Latn,1.0000,995.67,Trash
CTX200502039,29,125,"PR128 (35,1%) a naopak její relativně nízké zastoupení v následujícím horizontu RS4-VS1, fáze I.",ces_Latn,1.0000,427.78,Noisy
CTX200502039,136,1,"Obr. 84: Vícov, okr. Plzeň - jih. Kresebná dokumentace nálezů. 1,3 - 5 - o. 77, v. 78/2002; 2, 6 - 7 - o. 5. v. 6/2002;",ces_Latn,0.9281,177.78,Noisy
CTX200502039,136,2,"8-9, 12 - začištění plochy 2002; 10 - sběr zákl. pasy 2004: 11 - sběr 2002; 13 - o. 34, v. 41/2002.",ces_Latn,0.9984,94.20,Clear
CTX200502039,26,2,"zboží tříd PR105 „redukční leštěná jemná“ (0,6%), „světlá glazovaná“ PR107 (0,6%) a tenkostěnná",ces_Latn,1.0000,137.01,Noisy
CTX200502039,26,3,"PR116 s hladkým/hlazeným povrchem (0,6). Třídu PR119 se středně hustou příměsí grafitu (1,9%),",ces_Latn,1.0000,262.42,Noisy
CTX200502039,26,4,snad můžeme považovat za vliv blízkého jihočeského keramického okruhu (graf 1 a tab.1).,ces_Latn,0.9999,386.05,Noisy
CTX200502039,26,5,Procentuální zastoupení keramických tříd (n:1363),ces_Latn,1.0000,462.70,Noisy
CTX200502039,26,8,graf 1,deu_Latn,0.4923,16934.01,Trash
CTX200502039,26,9,Zastoupení okrajů,ces_Latn,1.0000,1978.99,Trash
CTX200502039,26,10,"K statistickému zpracování byly použity pouze soubory z horizontu RS4-VS1, fáze I. a",ces_Latn,1.0000,1083.07,Trash
CTX200502039,26,11,"stratigrafické jednotky 19, tedy ty, které obsahují více jak 50 fragmentů okrajů. Ostatní dva",ces_Latn,1.0000,1112.07,Trash
CTX200502039,26,12,"horizonty (RS4-VS1, fáze II. - 6 zlomků, fáze VS2 - 10 zlomků) nejsou z důvodu malé četnosti",ces_Latn,0.9998,161.75,Noisy
CTX200502039,26,13,dostatečně reprezentativní a proto tedy nebyly do analýzy zahrnuty (typáře obr. 57 - 60).,ces_Latn,1.0000,591.47,Trash
CTX200502039,26,14,V keramickém souboru ze stratigrafické jednotky 19 jsou nejpočetněji zastoupené okraje,ces_Latn,1.0000,1070.16,Trash
CTX200502039,26,15,"s jednoduchou profilací 10.xx (45,3%). Poměrně hojně jsou zastoupeny okraje poklic 7xx (15,1%),",ces_Latn,1.0000,462.40,Noisy
CTX200502039,26,16,"okraje vzhůru vytažené 16.xx (9,4%), prožlabená okruží řady 14.xx (9,4%) a odsazená nízká okruží",ces_Latn,0.9995,123.97,Noisy
CTX200502039,26,17,"řady 19.xx (9,4%). Z početněji se vyskytujících tvarů ještě ovalené okraje řady 12.xx (5,7%).",ces_Latn,1.0000,197.24,Noisy
CTX200502039,26,18,"Ostatní tvarové kategorie, tedy zavinuté okraje 13.xx, vodorovně vyložené okraje 15.xx a kyjovité",ces_Latn,0.9996,252.22,Noisy
CTX200502039,26,19,"okraje 17.xx jsou nevýrazně zastoupené 1,9%.",ces_Latn,1.0000,765.04,Trash
CTX200502039,26,20,"V horizontu RS4-VS1, fáze I. jsou též většinově zastoupeny okraje s jednoduchou profilací",ces_Latn,1.0000,424.76,Noisy
CTX200502039,26,21,"10.xx (33,9%). Hojně jsou zastoupeny i okraje vodorovně vyložené 15.xx (12,9%). Z dalších",ces_Latn,1.0000,205.79,Noisy
CTX200502039,26,22,"výraznějších morfologických skupin okraje vzhůru vytažené 16.xx (9,7%), okraje kyjovité 17.xx",ces_Latn,0.9974,198.46,Noisy
CTX200502039,26,23,"(8,1%) a okraje poklic 7xx (14,5%). Dále pak přehnuté okraje řady 11.xx (6,5%), prožlabená okruží",ces_Latn,1.0000,282.90,Noisy
CTX200502039,26,24,"řady 14.xx (4,8%) a řady 18.xx (3,2%). Okraje mís 61.xx jsou zastoupeny pouze 1,6%, stejně tak",ces_Latn,1.0000,236.91,Noisy
CTX200502039,234,1,číslo snímku,ces_Latn,0.9786,2966.31,Trash
CTX200502039,234,2,576 rok,ces_Latn,0.9624,9615.40,Trash
CTX200502039,234,4,Název lokality,ces_Latn,0.9999,3407.74,Trash
CTX200502039,234,5,"Vícov - RD, parcelní č.1238/7 a 1238/8",ces_Latn,0.9346,641.10,Trash
CTX200502039,234,6,Druh,slk_Latn,0.8958,908.11,Trash
CTX200502039,234,7,IZAV,bod_Tibt,0.2202,3261.88,Trash
CTX200502039,234,8,Datum pořízení,ces_Latn,1.0000,3235.73,Trash
CTX200502039,234,10,Popis,bos_Latn,0.7867,1070.06,Trash
CTX200502039,234,11,"obj. 89, výplň 90, čtverec A3 - sektor d, kůlová jamka",ces_Latn,0.6148,538.58,Trash
CTX200502039,234,12,Poznámka,slk_Latn,0.9997,897.29,Trash
CTX200502039,139,3,"Obr. 87: Vícov, okr. Plzeň - jih. Kresebná dokumentace nálezů. 1 - 2,4, 13 -14, 17 - vrstva 19/2002;",ces_Latn,0.8528,326.05,Noisy
CTX200502039,151,3,štípaná industrie,slk_Latn,0.9882,2058.96,Trash
CTX200502039,151,4,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,5,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,6,pravek,slv_Latn,0.9436,8858.45,Trash
CTX200502039,151,9,mazanice,vie_Latn,0.9463,2969.78,Trash
CTX200502039,151,10,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,11,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,15,"keramika, dna a přídní",ces_Latn,1.0000,323.74,Noisy
CTX200502039,151,16,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,17,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,18,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,21,mazanice,vie_Latn,0.9463,2969.78,Trash
CTX200502039,151,22,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,23,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,27,mazanice,vie_Latn,0.9463,2969.78,Trash
CTX200502039,151,28,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,29,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,33,"keramika, atyp. zlomky",slk_Latn,0.5981,1113.05,Trash
CTX200502039,151,34,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,35,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,36,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,39,"keramika, okraj",hrv_Latn,0.4435,312.01,Noisy
CTX200502039,151,40,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,41,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,42,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,45,"keramika, zdobené zlomky",slk_Latn,0.7121,804.21,Trash
CTX200502039,151,46,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,47,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,48,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,51,"keramika, atyp. zlomek",ces_Latn,0.3714,819.84,Trash
CTX200502039,151,52,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,53,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,54,ne.vyp,ces_Latn,0.5868,1716.07,Trash
CTX200502039,151,57,struska,pol_Latn,0.6387,1071.49,Trash
CTX200502039,151,58,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,59,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,63,mazanice,vie_Latn,0.9463,2969.78,Trash
CTX200502039,151,64,B4/c,vie_Latn,0.9999,236.24,Noisy
CTX200502039,151,65,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,69,"keramika, okraj nádoby",ces_Latn,0.5616,613.42,Trash
CTX200502039,151,70,B4/c,vie_Latn,0.9999,236.24,Noisy
CTX200502039,151,71,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,72,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,75,"keramika, atyp. zlomky",slk_Latn,0.5981,1113.05,Trash
CTX200502039,151,76,B4/c,vie_Latn,0.9999,236.24,Noisy
CTX200502039,151,77,vrstva 28,slv_Latn,0.9947,4863.06,Trash
CTX200502039,151,78,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,81,"keramika, atyp. zlomky",slk_Latn,0.5981,1113.05,Trash
CTX200502039,151,82,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,83,"obj.31, výplň 33",slk_Latn,0.8979,872.64,Trash
CTX200502039,151,84,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,87,"keramika, okraj nádoby",ces_Latn,0.5616,613.42,Trash
CTX200502039,151,88,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,89,"obj.31, výplň 33",slk_Latn,0.8979,872.64,Trash
CTX200502039,151,90,ne.vyp?,ces_Latn,0.5185,1063.93,Trash
CTX200502039,151,93,"keramika, atyp.zlomek",hun_Latn,0.3983,1223.77,Trash
CTX200502039,151,94,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,95,"obj.35, výplň 38",slk_Latn,0.8737,846.90,Trash
CTX200502039,151,96,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,99,mazanice,vie_Latn,0.9463,2969.78,Trash
CTX200502039,151,100,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,101,"obj.35, výplň 38",slk_Latn,0.8737,846.90,Trash
CTX200502039,151,105,"keramika, zdobené zlomky",slk_Latn,0.7121,804.21,Trash
CTX200502039,151,106,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,107,"obj.35, výplň 38",slk_Latn,0.8737,846.90,Trash
CTX200502039,151,108,rs.4,deu_Latn,0.7248,286.48,Noisy
CTX200502039,151,111,"keramika, atyp. zlomky",slk_Latn,0.5981,1113.05,Trash
CTX200502039,151,112,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,113,"obj.36, výplň 39",slk_Latn,0.8988,761.61,Trash
CTX200502039,151,114,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,117,"keramika, zdobený zlomek",ces_Latn,0.8755,321.15,Noisy
CTX200502039,151,118,B4/d,eng_Latn,0.8014,285.82,Noisy
CTX200502039,151,119,"obj.37, výplň 40",slk_Latn,0.8848,795.13,Trash
CTX200502039,151,120,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,123,"keramika, atyp. zlomky",slk_Latn,0.5981,1113.05,Trash
CTX200502039,151,124,B4/d,eng_Latn,0.8014,285.82,Noisy
CTX200502039,151,125,"obj.37, výplň 40",slk_Latn,0.8848,795.13,Trash
CTX200502039,151,126,halsta,swe_Latn,0.3689,334333.84,Trash
CTX200502039,151,129,"keramika, atyp. zlomky",slk_Latn,0.5981,1113.05,Trash
CTX200502039,151,130,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,133,10,N/A,0,0,Non-text
CTX200502039,151,134,11383,N/A,0,0,Non-text
CTX200502039,151,139,1,N/A,0,0,Non-text
CTX200502039,151,140,11384,N/A,0,0,Non-text
CTX200502039,151,145,1,N/A,0,0,Non-text
CTX200502039,151,146,11385,N/A,0,0,Non-text
CTX200502039,151,151,1,N/A,0,0,Non-text
CTX200502039,151,152,11386,N/A,0,0,Non-text
CTX200502039,151,157,1,N/A,0,0,Non-text
CTX200502039,151,158,11387,N/A,0,0,Non-text
CTX200502039,151,163,1,N/A,0,0,Non-text
CTX200502039,151,164,11388,N/A,0,0,Non-text
CTX200502039,151,169,1,N/A,0,0,Non-text
CTX200502039,151,170,11389,N/A,0,0,Non-text
CTX200502039,151,175,1,N/A,0,0,Non-text
CTX200502039,151,176,11390,N/A,0,0,Non-text
CTX200502039,151,180,-,N/A,0,0,Non-text
CTX200502039,151,181,2,N/A,0,0,Non-text
CTX200502039,151,182,11391,N/A,0,0,Non-text
CTX200502039,151,187,1,N/A,0,0,Non-text
CTX200502039,151,188,11392,N/A,0,0,Non-text
CTX200502039,151,193,9,N/A,0,0,Non-text
CTX200502039,151,194,11393,N/A,0,0,Non-text
CTX200502039,151,198,-,N/A,0,0,Non-text
CTX200502039,151,199,32,N/A,0,0,Non-text
CTX200502039,151,200,11394,N/A,0,0,Non-text
CTX200502039,151,202,B4,N/A,0,0,Non-text
CTX200502039,151,205,7,N/A,0,0,Non-text
CTX200502039,151,206,11395,N/A,0,0,Non-text
CTX200502039,151,208,B4,N/A,0,0,Non-text
CTX200502039,151,211,1,N/A,0,0,Non-text
CTX200502039,151,212,11396,N/A,0,0,Non-text
CTX200502039,151,214,B4,N/A,0,0,Non-text
CTX200502039,151,217,1,N/A,0,0,Non-text
CTX200502039,151,218,11397,N/A,0,0,Non-text
CTX200502039,151,220,B4,N/A,0,0,Non-text
CTX200502039,151,223,1,N/A,0,0,Non-text
CTX200502039,151,224,11398,N/A,0,0,Non-text
CTX200502039,151,226,B4,N/A,0,0,Non-text
CTX200502039,151,229,1,N/A,0,0,Non-text
CTX200502039,151,230,11399,N/A,0,0,Non-text
CTX200502039,151,232,B4,N/A,0,0,Non-text
CTX200502039,151,235,2,N/A,0,0,Non-text
CTX200502039,151,236,11400,N/A,0,0,Non-text
CTX200502039,151,238,B4,N/A,0,0,Non-text
CTX200502039,151,241,49,N/A,0,0,Non-text
CTX200502039,151,242,11401,N/A,0,0,Non-text
CTX200502039,151,244,B4,N/A,0,0,Non-text
CTX200502039,151,247,2,N/A,0,0,Non-text
CTX200502039,151,248,11402,N/A,0,0,Non-text
CTX200502039,151,250,B4,N/A,0,0,Non-text
CTX200502039,151,252,-,N/A,0,0,Non-text
CTX200502039,151,253,89,N/A,0,0,Non-text
CTX200502039,151,254,11403,N/A,0,0,Non-text
CTX200502039,151,259,1,N/A,0,0,Non-text
CTX200502039,151,260,11404,N/A,0,0,Non-text
CTX200502039,151,265,5,N/A,0,0,Non-text
CTX200502039,151,266,11405,N/A,0,0,Non-text
CTX200502039,151,271,5,N/A,0,0,Non-text
CTX200502039,151,272,11406,N/A,0,0,Non-text
CTX200502039,151,277,3,N/A,0,0,Non-text
CTX200502039,151,278,11407,N/A,0,0,Non-text
CTX200502039,151,283,1,N/A,0,0,Non-text
CTX200502039,151,284,11408,N/A,0,0,Non-text
CTX200502039,151,289,12,N/A,0,0,Non-text
CTX200502039,151,290,11409,N/A,0,0,Non-text
CTX200502039,151,295,2,N/A,0,0,Non-text
CTX200502039,151,296,11410,N/A,0,0,Non-text
CTX200502039,151,301,14,N/A,0,0,Non-text
CTX200502039,151,302,11411,N/A,0,0,Non-text
CTX200502039,151,307,1,N/A,0,0,Non-text
CTX200502039,151,308,11412,N/A,0,0,Non-text
CTX200502039,151,313,4,N/A,0,0,Non-text
CTX200502039,151,314,11413,N/A,0,0,Non-text
CTX200502039,151,319,1,N/A,0,0,Non-text
CTX200502039,151,320,11414,N/A,0,0,Non-text
CTX200502039,151,322,B4,N/A,0,0,Non-text
CTX200502039,151,325,86,N/A,0,0,Non-text
CTX200502039,151,326,11415,N/A,0,0,Non-text
CTX200502039,151,328,B4,N/A,0,0,Non-text
CTX200502039,151,331,1,N/A,0,0,Non-text
CTX200502039,151,332,11416,N/A,0,0,Non-text
CTX200502039,151,334,B4,N/A,0,0,Non-text
CTX200502039,151,337,1,N/A,0,0,Non-text
CTX200502039,151,338,11417,N/A,0,0,Non-text
CTX200502039,151,340,B4,N/A,0,0,Non-text
CTX200502039,151,343,1,N/A,0,0,Non-text
CTX200502039,151,344,11418,N/A,0,0,Non-text
CTX200502039,151,346,B4,N/A,0,0,Non-text
CTX200502039,151,131,"obj.55, výplň 56",slk_Latn,0.7515,793.06,Trash
CTX200502039,151,132,halsta,swe_Latn,0.3689,334333.56,Trash
CTX200502039,151,135,"keramika, okraj nádoby",ces_Latn,0.5616,613.41,Trash
CTX200502039,151,136,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,137,"obj.57, výplň 58",slk_Latn,0.9269,843.04,Trash
CTX200502039,151,138,halsta,swe_Latn,0.3689,334333.56,Trash
CTX200502039,151,141,"keramika, atyp. zlomek",ces_Latn,0.3714,819.83,Trash
CTX200502039,151,142,B4/a,vie_Latn,0.9239,222.54,Noisy
CTX200502039,151,143,"obj.57, výplň 58",slk_Latn,0.9269,843.04,Trash
CTX200502039,151,144,halsta,swe_Latn,0.3689,334333.56,Trash
CTX200502039,151,147,"keramika, atyp. zlomek",ces_Latn,0.3714,819.83,Trash
CTX200502039,151,148,B4/c,vie_Latn,0.9999,236.24,Noisy
CTX200502039,151,149,"obj.59, výplň 60",slk_Latn,0.9198,853.21,Trash
CTX200502039,151,150,halsta,swe_Latn,0.3689,334333.56,Trash
CTX200502039,151,153,"keramika, okraj nádoby",ces_Latn,0.5616,613.41,Trash
CTX200502039,151,154,B4-A4/a-d,eng_Latn,0.3531,72.55,Noisy
CTX200502039,151,155,"obj.67, výplň 68",slk_Latn,0.8885,866.21,Trash
CTX200502039,151,156,halsta,swe_Latn,0.3689,334333.56,Trash
CTX200502039,151,159,"keramika, atyp. zlomek",ces_Latn,0.3714,819.83,Trash
CTX200502039,151,160,B4-A4/a-d,eng_Latn,0.3531,72.55,Noisy
CTX200502039,151,161,"obj.67, výplň 68",slk_Latn,0.8885,866.21,Trash
CTX200502039,151,162,halsta,swe_Latn,0.3689,334333.56,Trash
CTX200502039,151,165,"keramika, okraj nádoby",ces_Latn,0.5616,613.41,Trash
CTX200502039,151,166,B4/b,deu_Latn,0.5300,223.00,Noisy
CTX200502039,151,167,"obj.103, výplň 104",slk_Latn,0.6037,1051.74,Trash
